,x,y
1302,1.56,3.36
1303,1.56,3.48
1304,1.56,3.6
1305,1.56,3.72
1306,1.56,3.84
1307,1.56,3.96
1308,1.56,4.08
1309,1.56,4.2
1310,1.56,4.32
1311,1.56,4.44
1312,1.56,4.56
1313,1.56,4.68
1314,1.56,4.8
1315,1.56,4.92
1316,1.56,5.04
1317,1.56,5.16
1318,1.56,5.28
1319,1.56,5.4
1320,1.56,5.52
1321,1.56,5.64
1322,1.56,5.76
1323,1.56,5.88
1324,1.56,6.0
1325,1.56,6.12
1326,1.69,-6.0
1327,1.69,-5.88
1328,1.69,-5.76
1329,1.69,-5.64
1330,1.69,-5.52
1331,1.69,-5.4
1332,1.69,-5.28
1333,1.69,-5.16
1334,1.69,-5.04
1335,1.69,-4.92
1336,1.69,-4.8
1337,1.69,-4.68
1338,1.69,-4.56
1339,1.69,-4.44
1340,1.69,-4.32
1341,1.69,-4.2
1342,1.69,-4.08
1343,1.69,-3.96
1344,1.69,-3.84
1345,1.69,-3.72
1346,1.69,-3.6
1347,1.69,-3.48
1348,1.69,-3.36
1349,1.69,-3.24
1350,1.69,-3.12
1351,1.69,-3.0
1352,1.69,-2.88
1353,1.69,-2.76
1354,1.69,-2.64
1355,1.69,-2.52
1356,1.69,-2.4
1357,1.69,-2.28
1358,1.69,-2.16
1359,1.69,-2.04
1360,1.69,-1.92
1361,1.69,-1.8
1362,1.69,-1.68
1363,1.69,-1.56
1364,1.69,-1.44
1365,1.69,-1.32
1366,1.69,-1.2
1367,1.69,-1.08
1368,1.69,-0.96
1369,1.69,-0.84
1370,1.69,-0.72
1371,1.69,-0.6
1372,1.69,-0.48
1373,1.69,-0.36
1374,1.69,-0.24
1375,1.69,-0.12
1376,1.69,0.0
1377,1.69,0.12
1378,1.69,0.24
1379,1.69,0.36
1380,1.69,0.48
1381,1.69,0.6
1382,1.69,0.72
1383,1.69,0.84
1384,1.69,0.96
1385,1.69,1.08
1386,1.69,1.2
1387,1.69,1.32
1388,1.69,1.44
1389,1.69,1.56
1390,1.69,1.68
1391,1.69,1.8
1392,1.69,1.92
1393,1.69,2.04
1394,1.69,2.16
1395,1.69,2.28
1396,1.69,2.4
1397,1.69,2.52
1398,1.69,2.64
1399,1.69,2.76
1400,1.69,2.88
1401,1.69,3.0
1402,1.69,3.12
1403,1.69,3.24
1404,1.69,3.36
1405,1.69,3.48
1406,1.69,3.6
1407,1.69,3.72
1408,1.69,3.84
1409,1.69,3.96
1410,1.69,4.08
1411,1.69,4.2
1412,1.69,4.32
1413,1.69,4.44
1414,1.69,4.56
1415,1.69,4.68
1416,1.69,4.8
1417,1.69,4.92
1418,1.69,5.04
1419,1.69,5.16
1420,1.69,5.28
1421,1.69,5.4
1422,1.69,5.52
1423,1.69,5.64
1424,1.69,5.76
1425,1.69,5.88
1426,1.69,6.0
1427,1.69,6.12
1428,1.82,-6.0
1429,1.82,-5.88
1430,1.82,-5.76
1431,1.82,-5.64
1432,1.82,-5.52
1433,1.82,-5.4
1434,1.82,-5.28
1435,1.82,-5.16
1436,1.82,-5.04
1437,1.82,-4.92
1438,1.82,-4.8
1439,1.82,-4.68
1440,1.82,-4.56
1441,1.82,-4.44
1442,1.82,-4.32
1443,1.82,-4.2
1444,1.82,-4.08
1445,1.82,-3.96
1446,1.82,-3.84
1447,1.82,-3.72
1448,1.82,-3.6
1449,1.82,-3.48
1450,1.82,-3.36
1451,1.82,-3.24
1452,1.82,-3.12
1453,1.82,-3.0
1454,1.82,-2.88
1455,1.82,-2.76
1456,1.82,-2.64
1457,1.82,-2.52
1458,1.82,-2.4
1459,1.82,-2.28
1460,1.82,-2.16
1461,1.82,-2.04
1462,1.82,-1.92
1463,1.82,-1.8
1464,1.82,-1.68
1465,1.82,-1.56
1466,1.82,-1.44
1467,1.82,-1.32
1468,1.82,-1.2
1469,1.82,-1.08
1470,1.82,-0.96
1471,1.82,-0.84
1472,1.82,-0.72
1473,1.82,-0.6
1474,1.82,-0.48
1475,1.82,-0.36
1476,1.82,-0.24
1477,1.82,-0.12
1478,1.82,0.0
1479,1.82,0.12
1480,1.82,0.24
1481,1.82,0.36
1482,1.82,0.48
1483,1.82,0.6
1484,1.82,0.72
1485,1.82,0.84
1486,1.82,0.96
1487,1.82,1.08
1488,1.82,1.2
1489,1.82,1.32
1490,1.82,1.44
1491,1.82,1.56
1492,1.82,1.68
1493,1.82,1.8
1494,1.82,1.92
1495,1.82,2.04
1496,1.82,2.16
1497,1.82,2.28
1498,1.82,2.4
1499,1.82,2.52
1500,1.82,2.64
1501,1.82,2.76
1502,1.82,2.88
1503,1.82,3.0
1504,1.82,3.12
1505,1.82,3.24
1506,1.82,3.36
1507,1.82,3.48
1508,1.82,3.6
1509,1.82,3.72
1510,1.82,3.84
1511,1.82,3.96
1512,1.82,4.08
1513,1.82,4.2
1514,1.82,4.32
1515,1.82,4.44
1516,1.82,4.56
1517,1.82,4.68
1518,1.82,4.8
1519,1.82,4.92
1520,1.82,5.04
1521,1.82,5.16
1522,1.82,5.28
1523,1.82,5.4
1524,1.82,5.52
1525,1.82,5.64
1526,1.82,5.76
1527,1.82,5.88
1528,1.82,6.0
1529,1.82,6.12
1530,1.95,-6.0
1531,1.95,-5.88
1532,1.95,-5.76
1533,1.95,-5.64
1534,1.95,-5.52
1535,1.95,-5.4
1536,1.95,-5.28
1537,1.95,-5.16
1538,1.95,-5.04
1539,1.95,-4.92
1540,1.95,-4.8
1541,1.95,-4.68
1542,1.95,-4.56
1543,1.95,-4.44
1544,1.95,-4.32
1545,1.95,-4.2
1546,1.95,-4.08
1547,1.95,-3.96
1548,1.95,-3.84
1549,1.95,-3.72
1550,1.95,-3.6
1551,1.95,-3.48
1552,1.95,-3.36
1553,1.95,-3.24
1554,1.95,-3.12
1555,1.95,-3.0
1556,1.95,-2.88
1557,1.95,-2.76
1558,1.95,-2.64
1559,1.95,-2.52
1560,1.95,-2.4
1561,1.95,-2.28
1562,1.95,-2.16
1563,1.95,-2.04
1564,1.95,-1.92
1565,1.95,-1.8
1566,1.95,-1.68
1567,1.95,-1.56
1568,1.95,-1.44
1569,1.95,-1.32
1570,1.95,-1.2
1571,1.95,-1.08
1572,1.95,-0.96
1573,1.95,-0.84
1574,1.95,-0.72
1575,1.95,-0.6
1576,1.95,-0.48
1577,1.95,-0.36
1578,1.95,-0.24
1579,1.95,-0.12
1580,1.95,0.0
1581,1.95,0.12
1582,1.95,0.24
1583,1.95,0.36
1584,1.95,0.48
1585,1.95,0.6
1586,1.95,0.72
1587,1.95,0.84
1588,1.95,0.96
1589,1.95,1.08
1590,1.95,1.2
1591,1.95,1.32
1592,1.95,1.44
1593,1.95,1.56
1594,1.95,1.68
1595,1.95,1.8
1596,1.95,1.92
1597,1.95,2.04
1598,1.95,2.16
1599,1.95,2.28
1600,1.95,2.4
1601,1.95,2.52
1602,1.95,2.64
1603,1.95,2.76
1604,1.95,2.88
1605,1.95,3.0
1606,1.95,3.12
1607,1.95,3.24
1608,1.95,3.36
1609,1.95,3.48
1610,1.95,3.6
1611,1.95,3.72
1612,1.95,3.84
1613,1.95,3.96
1614,1.95,4.08
1615,1.95,4.2
1616,1.95,4.32
1617,1.95,4.44
1618,1.95,4.56
1619,1.95,4.68
1620,1.95,4.8
1621,1.95,4.92
1622,1.95,5.04
1623,1.95,5.16
1624,1.95,5.28
1625,1.95,5.4
1626,1.95,5.52
1627,1.95,5.64
1628,1.95,5.76
1629,1.95,5.88
1630,1.95,6.0
1631,1.95,6.12
1632,2.08,-6.0
1633,2.08,-5.88
1634,2.08,-5.76
1635,2.08,-5.64
1636,2.08,-5.52
1637,2.08,-5.4
1638,2.08,-5.28
1639,2.08,-5.16
1640,2.08,-5.04
1641,2.08,-4.92
1642,2.08,-4.8
1643,2.08,-4.68
1644,2.08,-4.56
1645,2.08,-4.44
1646,2.08,-4.32
1647,2.08,-4.2
1648,2.08,-4.08
1649,2.08,-3.96
1650,2.08,-3.84
1651,2.08,-3.72
1652,2.08,-3.6
1653,2.08,-3.48
1654,2.08,-3.36
1655,2.08,-3.24
1656,2.08,-3.12
1657,2.08,-3.0
1658,2.08,-2.88
1659,2.08,-2.76
1660,2.08,-2.64
1661,2.08,-2.52
1662,2.08,-2.4
1663,2.08,-2.28
1664,2.08,-2.16
1665,2.08,-2.04
1666,2.08,-1.92
1667,2.08,-1.8
1668,2.08,-1.68
1669,2.08,-1.56
1670,2.08,-1.44
1671,2.08,-1.32
1672,2.08,-1.2
1673,2.08,-1.08
1674,2.08,-0.96
1675,2.08,-0.84
1676,2.08,-0.72
1677,2.08,-0.6
1678,2.08,-0.48
1679,2.08,-0.36
1680,2.08,-0.24
1681,2.08,-0.12
1682,2.08,0.0
1683,2.08,0.12
1684,2.08,0.24
1685,2.08,0.36
1686,2.08,0.48
1687,2.08,0.6
1688,2.08,0.72
1689,2.08,0.84
1690,2.08,0.96
1691,2.08,1.08
1692,2.08,1.2
1693,2.08,1.32
1694,2.08,1.44
1695,2.08,1.56
1696,2.08,1.68
1697,2.08,1.8
1698,2.08,1.92
1699,2.08,2.04
1700,2.08,2.16
1701,2.08,2.28
1702,2.08,2.4
1703,2.08,2.52
1704,2.08,2.64
1705,2.08,2.76
1706,2.08,2.88
1707,2.08,3.0
1708,2.08,3.12
1709,2.08,3.24
1710,2.08,3.36
1711,2.08,3.48
1712,2.08,3.6
1713,2.08,3.72
1714,2.08,3.84
1715,2.08,3.96
1716,2.08,4.08
1717,2.08,4.2
1718,2.08,4.32
1719,2.08,4.44
1720,2.08,4.56
1721,2.08,4.68
1722,2.08,4.8
1723,2.08,4.92
1724,2.08,5.04
1725,2.08,5.16
1726,2.08,5.28
1727,2.08,5.4
1728,2.08,5.52
1729,2.08,5.64
1730,2.08,5.76
1731,2.08,5.88
1732,2.08,6.0
1733,2.08,6.12
1734,2.21,-6.0
1735,2.21,-5.88
1736,2.21,-5.76
1737,2.21,-5.64
1738,2.21,-5.52
1739,2.21,-5.4
1740,2.21,-5.28
1741,2.21,-5.16
1742,2.21,-5.04
1743,2.21,-4.92
1744,2.21,-4.8
1745,2.21,-4.68
1746,2.21,-4.56
1747,2.21,-4.44
1748,2.21,-4.32
1749,2.21,-4.2
1750,2.21,-4.08
1751,2.21,-3.96
1752,2.21,-3.84
1753,2.21,-3.72
1754,2.21,-3.6
1755,2.21,-3.48
1756,2.21,-3.36
1757,2.21,-3.24
1758,2.21,-3.12
1759,2.21,-3.0
1760,2.21,-2.88
1761,2.21,-2.76
1762,2.21,-2.64
1763,2.21,-2.52
1764,2.21,-2.4
1765,2.21,-2.28
1766,2.21,-2.16
1767,2.21,-2.04
1768,2.21,-1.92
1769,2.21,-1.8
1770,2.21,-1.68
1771,2.21,-1.56
1772,2.21,-1.44
1773,2.21,-1.32
1774,2.21,-1.2
1775,2.21,-1.08
1776,2.21,-0.96
1777,2.21,-0.84
1778,2.21,-0.72
1779,2.21,-0.6
1780,2.21,-0.48
1781,2.21,-0.36
1782,2.21,-0.24
1783,2.21,-0.12
1784,2.21,0.0
1785,2.21,0.12
1786,2.21,0.24
1787,2.21,0.36
1788,2.21,0.48
1789,2.21,0.6
1790,2.21,0.72
1791,2.21,0.84
1792,2.21,0.96
1793,2.21,1.08
1794,2.21,1.2
1795,2.21,1.32
1796,2.21,1.44
1797,2.21,1.56
1798,2.21,1.68
1799,2.21,1.8
1800,2.21,1.92
1801,2.21,2.04
1802,2.21,2.16
1803,2.21,2.28
1804,2.21,2.4
1805,2.21,2.52
1806,2.21,2.64
1807,2.21,2.76
1808,2.21,2.88
1809,2.21,3.0
1810,2.21,3.12
1811,2.21,3.24
1812,2.21,3.36
1813,2.21,3.48
1814,2.21,3.6
1815,2.21,3.72
1816,2.21,3.84
1817,2.21,3.96
1818,2.21,4.08
1819,2.21,4.2
1820,2.21,4.32
1821,2.21,4.44
1822,2.21,4.56
1823,2.21,4.68
1824,2.21,4.8
1825,2.21,4.92
1826,2.21,5.04
1827,2.21,5.16
1828,2.21,5.28
1829,2.21,5.4
1830,2.21,5.52
1831,2.21,5.64
1832,2.21,5.76
1833,2.21,5.88
1834,2.21,6.0
1835,2.21,6.12
1836,2.34,-6.0
1837,2.34,-5.88
1838,2.34,-5.76
1839,2.34,-5.64
1840,2.34,-5.52
1841,2.34,-5.4
1842,2.34,-5.28
1843,2.34,-5.16
1844,2.34,-5.04
1845,2.34,-4.92
1846,2.34,-4.8
1847,2.34,-4.68
1848,2.34,-4.56
1849,2.34,-4.44
1850,2.34,-4.32
1851,2.34,-4.2
1852,2.34,-4.08
1853,2.34,-3.96
1854,2.34,-3.84
1855,2.34,-3.72
1856,2.34,-3.6
1857,2.34,-3.48
1858,2.34,-3.36
1859,2.34,-3.24
1860,2.34,-3.12
1861,2.34,-3.0
1862,2.34,-2.88
1863,2.34,-2.76
1864,2.34,-2.64
1865,2.34,-2.52
1866,2.34,-2.4
1867,2.34,-2.28
1868,2.34,-2.16
1869,2.34,-2.04
1870,2.34,-1.92
1871,2.34,-1.8
1872,2.34,-1.68
1873,2.34,-1.56
1874,2.34,-1.44
1875,2.34,-1.32
1876,2.34,-1.2
1877,2.34,-1.08
1878,2.34,-0.96
1879,2.34,-0.84
1880,2.34,-0.72
1881,2.34,-0.6
1882,2.34,-0.48
1883,2.34,-0.36
1884,2.34,-0.24
1885,2.34,-0.12
1886,2.34,0.0
1887,2.34,0.12
1888,2.34,0.24
1889,2.34,0.36
1890,2.34,0.48
1891,2.34,0.6
1892,2.34,0.72
1893,2.34,0.84
1894,2.34,0.96
1895,2.34,1.08
1896,2.34,1.2
1897,2.34,1.32
1898,2.34,1.44
1899,2.34,1.56
1900,2.34,1.68
1901,2.34,1.8
1902,2.34,1.92
1903,2.34,2.04
1904,2.34,2.16
1905,2.34,2.28
1906,2.34,2.4
1907,2.34,2.52
1908,2.34,2.64
1909,2.34,2.76
1910,2.34,2.88
1911,2.34,3.0
1912,2.34,3.12
1913,2.34,3.24
1914,2.34,3.36
1915,2.34,3.48
1916,2.34,3.6
1917,2.34,3.72
1918,2.34,3.84
1919,2.34,3.96
1920,2.34,4.08
1921,2.34,4.2
1922,2.34,4.32
1923,2.34,4.44
1924,2.34,4.56
1925,2.34,4.68
1926,2.34,4.8
1927,2.34,4.92
1928,2.34,5.04
1929,2.34,5.16
1930,2.34,5.28
1931,2.34,5.4
1932,2.34,5.52
1933,2.34,5.64
1934,2.34,5.76
1935,2.34,5.88
1936,2.34,6.0
1937,2.34,6.12
1938,2.47,-6.0
1939,2.47,-5.88
1940,2.47,-5.76
1941,2.47,-5.64
1942,2.47,-5.52
1943,2.47,-5.4
1944,2.47,-5.28
1945,2.47,-5.16
1946,2.47,-5.04
1947,2.47,-4.92
1948,2.47,-4.8
1949,2.47,-4.68
1950,2.47,-4.56
1951,2.47,-4.44
1952,2.47,-4.32
1953,2.47,-4.2
1954,2.47,-4.08
1955,2.47,-3.96
1956,2.47,-3.84
1957,2.47,-3.72
1958,2.47,-3.6
1959,2.47,-3.48
1960,2.47,-3.36
1961,2.47,-3.24
1962,2.47,-3.12
1963,2.47,-3.0
1964,2.47,-2.88
1965,2.47,-2.76
1966,2.47,-2.64
1967,2.47,-2.52
1968,2.47,-2.4
1969,2.47,-2.28
1970,2.47,-2.16
1971,2.47,-2.04
1972,2.47,-1.92
1973,2.47,-1.8
1974,2.47,-1.68
1975,2.47,-1.56
1976,2.47,-1.44
1977,2.47,-1.32
1978,2.47,-1.2
1979,2.47,-1.08
1980,2.47,-0.96
1981,2.47,-0.84
1982,2.47,-0.72
1983,2.47,-0.6
1984,2.47,-0.48
1985,2.47,-0.36
1986,2.47,-0.24
1987,2.47,-0.12
1988,2.47,0.0
1989,2.47,0.12
1990,2.47,0.24
1991,2.47,0.36
1992,2.47,0.48
1993,2.47,0.6
1994,2.47,0.72
1995,2.47,0.84
1996,2.47,0.96
1997,2.47,1.08
1998,2.47,1.2
1999,2.47,1.32
2000,2.47,1.44
2001,2.47,1.56
2002,2.47,1.68
2003,2.47,1.8
2004,2.47,1.92
2005,2.47,2.04
2006,2.47,2.16
2007,2.47,2.28
2008,2.47,2.4
2009,2.47,2.52
2010,2.47,2.64
2011,2.47,2.76
2012,2.47,2.88
2013,2.47,3.0
2014,2.47,3.12
2015,2.47,3.24
2016,2.47,3.36
2017,2.47,3.48
2018,2.47,3.6
2019,2.47,3.72
2020,2.47,3.84
2021,2.47,3.96
2022,2.47,4.08
2023,2.47,4.2
2024,2.47,4.32
2025,2.47,4.44
2026,2.47,4.56
2027,2.47,4.68
2028,2.47,4.8
2029,2.47,4.92
2030,2.47,5.04
2031,2.47,5.16
2032,2.47,5.28
2033,2.47,5.4
2034,2.47,5.52
2035,2.47,5.64
2036,2.47,5.76
2037,2.47,5.88
2038,2.47,6.0
2039,2.47,6.12
2040,2.6,-6.0
2041,2.6,-5.88
2042,2.6,-5.76
2043,2.6,-5.64
2044,2.6,-5.52
2045,2.6,-5.4
2046,2.6,-5.28
2047,2.6,-5.16
2048,2.6,-5.04
2049,2.6,-4.92
2050,2.6,-4.8
2051,2.6,-4.68
2052,2.6,-4.56
2053,2.6,-4.44
2054,2.6,-4.32
2055,2.6,-4.2
2056,2.6,-4.08
2057,2.6,-3.96
2058,2.6,-3.84
2059,2.6,-3.72
2060,2.6,-3.6
2061,2.6,-3.48
2062,2.6,-3.36
2063,2.6,-3.24
2064,2.6,-3.12
2065,2.6,-3.0
2066,2.6,-2.88
2067,2.6,-2.76
2068,2.6,-2.64
2069,2.6,-2.52
2070,2.6,-2.4
2071,2.6,-2.28
2072,2.6,-2.16
2073,2.6,-2.04
2074,2.6,-1.92
2075,2.6,-1.8
2076,2.6,-1.68
2077,2.6,-1.56
2078,2.6,-1.44
2079,2.6,-1.32
2080,2.6,-1.2
2081,2.6,-1.08
2082,2.6,-0.96
2083,2.6,-0.84
2084,2.6,-0.72
2085,2.6,-0.6
2086,2.6,-0.48
2087,2.6,-0.36
2088,2.6,-0.24
2089,2.6,-0.12
2090,2.6,0.0
2091,2.6,0.12
2092,2.6,0.24
2093,2.6,0.36
2094,2.6,0.48
2095,2.6,0.6
2096,2.6,0.72
2097,2.6,0.84
2098,2.6,0.96
2099,2.6,1.08
2100,2.6,1.2
2101,2.6,1.32
2102,2.6,1.44
2103,2.6,1.56
2104,2.6,1.68
2105,2.6,1.8
2106,2.6,1.92
2107,2.6,2.04
2108,2.6,2.16
2109,2.6,2.28
2110,2.6,2.4
2111,2.6,2.52
2112,2.6,2.64
2113,2.6,2.76
2114,2.6,2.88
2115,2.6,3.0
2116,2.6,3.12
2117,2.6,3.24
2118,2.6,3.36
2119,2.6,3.48
2120,2.6,3.6
2121,2.6,3.72
2122,2.6,3.84
2123,2.6,3.96
2124,2.6,4.08
2125,2.6,4.2
2126,2.6,4.32
2127,2.6,4.44
2128,2.6,4.56
2129,2.6,4.68
2130,2.6,4.8
2131,2.6,4.92
2132,2.6,5.04
2133,2.6,5.16
2134,2.6,5.28
2135,2.6,5.4
2136,2.6,5.52
2137,2.6,5.64
2138,2.6,5.76
2139,2.6,5.88
2140,2.6,6.0
2141,2.6,6.12
2142,2.73,-6.0
2143,2.73,-5.88
2144,2.73,-5.76
2145,2.73,-5.64
2146,2.73,-5.52
2147,2.73,-5.4
2148,2.73,-5.28
2149,2.73,-5.16
2150,2.73,-5.04
2151,2.73,-4.92
2152,2.73,-4.8
2153,2.73,-4.68
2154,2.73,-4.56
2155,2.73,-4.44
2156,2.73,-4.32
2157,2.73,-4.2
2158,2.73,-4.08
2159,2.73,-3.96
2160,2.73,-3.84
2161,2.73,-3.72
2162,2.73,-3.6
2163,2.73,-3.48
2164,2.73,-3.36
2165,2.73,-3.24
2166,2.73,-3.12
2167,2.73,-3.0
2168,2.73,-2.88
2169,2.73,-2.76
2170,2.73,-2.64
2171,2.73,-2.52
2172,2.73,-2.4
2173,2.73,-2.28
2174,2.73,-2.16
2175,2.73,-2.04
2176,2.73,-1.92
2177,2.73,-1.8
2178,2.73,-1.68
2179,2.73,-1.56
2180,2.73,-1.44
2181,2.73,-1.32
2182,2.73,-1.2
2183,2.73,-1.08
2184,2.73,-0.96
2185,2.73,-0.84
2186,2.73,-0.72
2187,2.73,-0.6
2188,2.73,-0.48
2189,2.73,-0.36
2190,2.73,-0.24
2191,2.73,-0.12
2192,2.73,0.0
2193,2.73,0.12
2194,2.73,0.24
2195,2.73,0.36
2196,2.73,0.48
2197,2.73,0.6
2198,2.73,0.72
2199,2.73,0.84
2200,2.73,0.96
2201,2.73,1.08
2202,2.73,1.2
2203,2.73,1.32
2204,2.73,1.44
2205,2.73,1.56
2206,2.73,1.68
2207,2.73,1.8
2208,2.73,1.92
2209,2.73,2.04
2210,2.73,2.16
2211,2.73,2.28
2212,2.73,2.4
2213,2.73,2.52
2214,2.73,2.64
2215,2.73,2.76
2216,2.73,2.88
2217,2.73,3.0
2218,2.73,3.12
2219,2.73,3.24
2220,2.73,3.36
2221,2.73,3.48
2222,2.73,3.6
2223,2.73,3.72
2224,2.73,3.84
2225,2.73,3.96
2226,2.73,4.08
2227,2.73,4.2
2228,2.73,4.32
2229,2.73,4.44
2230,2.73,4.56
2231,2.73,4.68
2232,2.73,4.8
2233,2.73,4.92
2234,2.73,5.04
2235,2.73,5.16
2236,2.73,5.28
2237,2.73,5.4
2238,2.73,5.52
2239,2.73,5.64
2240,2.73,5.76
2241,2.73,5.88
2242,2.73,6.0
2243,2.73,6.12
2244,2.86,-6.0
2245,2.86,-5.88
2246,2.86,-5.76
2247,2.86,-5.64
2248,2.86,-5.52
2249,2.86,-5.4
2250,2.86,-5.28
2251,2.86,-5.16
2252,2.86,-5.04
2253,2.86,-4.92
2254,2.86,-4.8
2255,2.86,-4.68
2256,2.86,-4.56
2257,2.86,-4.44
2258,2.86,-4.32
2259,2.86,-4.2
2260,2.86,-4.08
2261,2.86,-3.96
2262,2.86,-3.84
2263,2.86,-3.72
2264,2.86,-3.6
2265,2.86,-3.48
2266,2.86,-3.36
2267,2.86,-3.24
2268,2.86,-3.12
2269,2.86,-3.0
2270,2.86,-2.88
2271,2.86,-2.76
2272,2.86,-2.64
2273,2.86,-2.52
2274,2.86,-2.4
2275,2.86,-2.28
2276,2.86,-2.16
2277,2.86,-2.04
2278,2.86,-1.92
2279,2.86,-1.8
2280,2.86,-1.68
2281,2.86,-1.56
2282,2.86,-1.44
2283,2.86,-1.32
2284,2.86,-1.2
2285,2.86,-1.08
2286,2.86,-0.96
2287,2.86,-0.84
2288,2.86,-0.72
2289,2.86,-0.6
2290,2.86,-0.48
2291,2.86,-0.36
2292,2.86,-0.24
2293,2.86,-0.12
2294,2.86,0.0
2295,2.86,0.12
2296,2.86,0.24
2297,2.86,0.36
2298,2.86,0.48
2299,2.86,0.6
2300,2.86,0.72
2301,2.86,0.84
2302,2.86,0.96
2303,2.86,1.08
2304,2.86,1.2
2305,2.86,1.32
2306,2.86,1.44
2307,2.86,1.56
2308,2.86,1.68
2309,2.86,1.8
2310,2.86,1.92
2311,2.86,2.04
2312,2.86,2.16
2313,2.86,2.28
2314,2.86,2.4
2315,2.86,2.52
2316,2.86,2.64
2317,2.86,2.76
2318,2.86,2.88
2319,2.86,3.0
2320,2.86,3.12
2321,2.86,3.24
2322,2.86,3.36
2323,2.86,3.48
2324,2.86,3.6
2325,2.86,3.72
2326,2.86,3.84
2327,2.86,3.96
2328,2.86,4.08
2329,2.86,4.2
2330,2.86,4.32
2331,2.86,4.44
2332,2.86,4.56
2333,2.86,4.68
2334,2.86,4.8
2335,2.86,4.92
2336,2.86,5.04
2337,2.86,5.16
2338,2.86,5.28
2339,2.86,5.4
2340,2.86,5.52
2341,2.86,5.64
2342,2.86,5.76
2343,2.86,5.88
2344,2.86,6.0
2345,2.86,6.12
2346,2.99,-6.0
2347,2.99,-5.88
2348,2.99,-5.76
2349,2.99,-5.64
2350,2.99,-5.52
2351,2.99,-5.4
2352,2.99,-5.28
2353,2.99,-5.16
2354,2.99,-5.04
2355,2.99,-4.92
2356,2.99,-4.8
2357,2.99,-4.68
2358,2.99,-4.56
2359,2.99,-4.44
2360,2.99,-4.32
2361,2.99,-4.2
2362,2.99,-4.08
2363,2.99,-3.96
2364,2.99,-3.84
2365,2.99,-3.72
2366,2.99,-3.6
2367,2.99,-3.48
2368,2.99,-3.36
2369,2.99,-3.24
2370,2.99,-3.12
2371,2.99,-3.0
2372,2.99,-2.88
2373,2.99,-2.76
2374,2.99,-2.64
2375,2.99,-2.52
2376,2.99,-2.4
2377,2.99,-2.28
2378,2.99,-2.16
2379,2.99,-2.04
2380,2.99,-1.92
2381,2.99,-1.8
2382,2.99,-1.68
2383,2.99,-1.56
2384,2.99,-1.44
2385,2.99,-1.32
2386,2.99,-1.2
2387,2.99,-1.08
2388,2.99,-0.96
2389,2.99,-0.84
2390,2.99,-0.72
2391,2.99,-0.6
2392,2.99,-0.48
2393,2.99,-0.36
2394,2.99,-0.24
2395,2.99,-0.12
2396,2.99,0.0
2397,2.99,0.12
2398,2.99,0.24
2399,2.99,0.36
2400,2.99,0.48
2401,2.99,0.6
2402,2.99,0.72
2403,2.99,0.84
2404,2.99,0.96
2405,2.99,1.08
2406,2.99,1.2
2407,2.99,1.32
2408,2.99,1.44
2409,2.99,1.56
2410,2.99,1.68
2411,2.99,1.8
2412,2.99,1.92
2413,2.99,2.04
2414,2.99,2.16
2415,2.99,2.28
2416,2.99,2.4
2417,2.99,2.52
2418,2.99,2.64
2419,2.99,2.76
2420,2.99,2.88
2421,2.99,3.0
2422,2.99,3.12
2423,2.99,3.24
2424,2.99,3.36
2425,2.99,3.48
2426,2.99,3.6
2427,2.99,3.72
2428,2.99,3.84
2429,2.99,3.96
2430,2.99,4.08
2431,2.99,4.2
2432,2.99,4.32
2433,2.99,4.44
2434,2.99,4.56
2435,2.99,4.68
2436,2.99,4.8
2437,2.99,4.92
2438,2.99,5.04
2439,2.99,5.16
2440,2.99,5.28
2441,2.99,5.4
2442,2.99,5.52
2443,2.99,5.64
2444,2.99,5.76
2445,2.99,5.88
2446,2.99,6.0
2447,2.99,6.12
2448,3.12,-6.0
2449,3.12,-5.88
2450,3.12,-5.76
2451,3.12,-5.64
2452,3.12,-5.52
2453,3.12,-5.4
2454,3.12,-5.28
2455,3.12,-5.16
2456,3.12,-5.04
2457,3.12,-4.92
2458,3.12,-4.8
2459,3.12,-4.68
2460,3.12,-4.56
2461,3.12,-4.44
2462,3.12,-4.32
2463,3.12,-4.2
2464,3.12,-4.08
2465,3.12,-3.96
2466,3.12,-3.84
2467,3.12,-3.72
2468,3.12,-3.6
2469,3.12,-3.48
2470,3.12,-3.36
2471,3.12,-3.24
2472,3.12,-3.12
2473,3.12,-3.0
2474,3.12,-2.88
2475,3.12,-2.76
2476,3.12,-2.64
2477,3.12,-2.52
2478,3.12,-2.4
2479,3.12,-2.28
2480,3.12,-2.16
2481,3.12,-2.04
2482,3.12,-1.92
2483,3.12,-1.8
2484,3.12,-1.68
2485,3.12,-1.56
2486,3.12,-1.44
2487,3.12,-1.32
2488,3.12,-1.2
2489,3.12,-1.08
2490,3.12,-0.96
2491,3.12,-0.84
2492,3.12,-0.72
2493,3.12,-0.6
2494,3.12,-0.48
2495,3.12,-0.36
2496,3.12,-0.24
2497,3.12,-0.12
2498,3.12,0.0
2499,3.12,0.12
2500,3.12,0.24
2501,3.12,0.36
2502,3.12,0.48
2503,3.12,0.6
2504,3.12,0.72
2505,3.12,0.84
2506,3.12,0.96
2507,3.12,1.08
2508,3.12,1.2
2509,3.12,1.32
2510,3.12,1.44
2511,3.12,1.56
2512,3.12,1.68
2513,3.12,1.8
2514,3.12,1.92
2515,3.12,2.04
2516,3.12,2.16
2517,3.12,2.28
2518,3.12,2.4
